,Unnamed: 0,nan,Roadway ID,From Measure,TMC,Route Number,Direction,Community(ies),Segment Begin Location,Segment End Location,Length (miles),Lanes,Speed Limit (mph),AM Average Speed (mph),AM Congested Speed (mph),AM Delay per Mile (minutes),AM Average Travel Time Index,AM% Travel Time Index,AM Speed Index,AM Congested Minutes,PM Average Speed (mph),PM Congested Speed (mph),PM Delay per Mile (minutes),PM Average Travel Time Index,PM% Travel Time Index,PM Speed Index,PM Congested Minutes,begin lat,begin long,end lat,end long
263,266,265.0,8.0,36272.6557,129-04114,I-93,Southbound,BOSTON,Massachusetts Ave/Exit 18,Southampton St/Exit 16,0.0365069943555,4.0,45,54.532352327299996,17.9132947977,0.14788333917000002,1.1552775061299998,2.8636363636400004,1.21183005172,17.3324984346,20.1488732538,19.6724298582,2.02545305572,3.1267257085000004,4.5,0.447752738973,236.378097277,42.40147280000001,-71.1370383,42.3309601,-71.0643734
264,267,266.0,8.0,36326.0008,129N04114,I-93,Southbound,BOSTON,Southampton St/Exit 16,Southampton St/Exit 16,0.207894970966,4.0,45,52.2509926855,16.771144278599998,0.195922590121,1.20571871963,4.5,1.16113317079,25.2037617555,21.1317449194,20.400266913,1.88694917529,2.9812966340599996,4.84615384615,0.46959433154200003,234.04144559,42.3309601,-71.0643734,42.3309601,-71.0643734
265,268,267.0,8.0,36656.041,129-04113,I-93,Southbound,BOSTON,Southampton St/Exit 16,Columbia Rd/Exit 15,0.356205734833,4.0,45,52.3300188403,20.6862745098,0.194188480035,1.20389790404,3.5,1.16288930756,29.4661921708,28.8028788485,27.136634108000003,1.1307441517299999,2.18728135932,3.3157894736799998,0.6400639744100001,213.68252698900002,42.3309601,-71.0643734,42.320494,-71.05711939999999
266,269,268.0,8.0,37222.5566,129N04113,I-93,Southbound,BOSTON,Columbia Rd/Exit 15,Columbia Rd/Exit 15,0.40442174705300005,4.0,45,50.766485241800005,16.3920953576,0.24438209631299998,1.26067423607,5.818181818180001,1.12814411648,40.041867280700004,34.5145266152,28.1686131387,0.800898462449,1.8542916932799998,3.2,0.7669894803380001,133.604225924,42.320494,-71.05711939999999,42.320494,-71.05711939999999
267,270,269.0,8.0,37855.8286,129-04112,I-93,Southbound,BOSTON,Columbia Rd/Exit 15,Morrissey Blvd/Exit 14,1.2758433196899999,4.0,45,46.821346173100004,20.081979599500002,0.358389862994,1.38825568491,4.6428571428600005,1.0404743593999999,63.7255492025,41.1590247818,26.721175584,0.534683563672,1.57924052731,2.95454545455,0.9146449951510001,63.9068927461,42.320494,-71.05711939999999,42.3038539,-71.0477473
268,271,270.0,8.0,39920.3607,129N04112,I-93,Southbound,BOSTON,Morrissey Blvd/Exit 14,Morrissey Blvd/Exit 14,0.128603989683,4.0,45,46.50154004109999,25.209486165999998,0.36720292458000003,1.39780316829,3.09523809524,1.0333675564700002,62.340862423000004,38.3955742887,25.815366430300003,0.639603180333,1.69290344536,3.42105263158,0.853234984194,106.975763962,42.3038539,-71.0477473,42.3038539,-71.0477473
269,272,271.0,8.0,40101.0913,129-04111,I-93,Southbound,BOSTON,Morrissey Blvd/Exit 14,Freeport St/Exit 13,0.0945255745865,4.0,45,47.77106551399999,26.3011894647,0.34689949753700006,1.38158944729,3.0,1.0615792336399998,58.843870430200006,39.6616301341,26.941248770900003,0.6037062149100001,1.6640768363999998,3.3,0.881369558535,103.88593317700001,42.3038539,-71.0477473,42.3012817,-71.0503245
270,273,272.0,8.0,40252.8565,129N04111,I-93,Southbound,BOSTON,Freeport St/Exit 13,Freeport St/Exit 13,0.14730960630599998,4.0,45,50.946753515299996,24.347107438000002,0.268609255493,1.29547018104,2.53846153846,1.13215007812,24.019851116599998,43.2614090431,28.488586156100002,0.4778264689399999,1.52560911583,2.75,0.9613646454029999,68.5425867508,42.3012817,-71.0503245,42.3012817,-71.0503245
271,274,273.0,8.0,40492.4092,129-04110,I-93,Southbound,BOSTON,Freeport St/Exit 13,Morrissey Blvd/Neponset Ave,0.618379443477,4.0,55,54.2421222189,19.723320158099998,0.197060501392,1.21676655153,2.0,0.986220403979,12.225913621300002,45.222920746199996,28.249507874000003,0.417669923912,1.4594369163,2.64,0.8222349226569999,50.26074409979999,42.3012817,-71.0503245,42.2869736,-71.0427196
272,275,274.0,8.0,41469.3401,129N04110,I-93,Southbound,BOSTON,Morrissey Blvd/Neponset Ave,Morrissey Blvd/Neponset Ave,0.306837216223,4.0,55,53.128142243999996,23.7488151659,0.191844966071,1.20463463048,1.4883720930200002,0.9659662226189999,10.3494788473,45.1950263131,28.049159925300003,0.390079711634,1.41608502574,2.46153846154,0.821727751147,39.7977504901,42.2869736,-71.0427196,42.2869736,-71.0427196
273,276,275.0,8.0,41966.6226,129-04108,I-93,Southbound,"BOSTON, MILTON",MA-203/Gallivan Blvd/Exit 12,Granite Ave/Exit 11,0.578256582493,4.0,55,57.18815961399999,17.218934911199998,0.111668226517,1.11911277495,1.23076923077,1.0397847202600001,4.07679163735,48.3831690212,26.9309021113,0.302600663387,1.32277404095,2.56,0.8796939822040001,38.1258257953,42.2790978,-71.0686637,42.2689915,-71.0463644
274,277,276.0,8.0,42889.0594,129N04108,I-93,Southbound,MILTON,Granite Ave/Exit 11,Granite Ave/Exit 11,0.435573237715,4.0,55,58.9984825493,17.1222222222,0.079475308642,1.08477366255,1.16363636364,1.07269968271,4.37025796662,43.123903161,23.234804862399997,0.453839735088,1.48409571743,3.76470588235,0.784070966564,79.3149381541,42.2661918,-71.0450922,42.2661918,-71.0450922
275,278,277.0,8.0,43544.6346,129-04107,I-93,Southbound,MILTON,Granite Ave/Exit 11,Squantum St/Exit 10,0.49050195498599997,4.0,55,59.8666666667,19.6782608696,0.0791502484153,1.0857461024500001,1.1818181818200002,1.0884848484799998,5.635528330780001,41.3832378223,24.9235622422,0.526785464626,1.57068425335,3.42105263158,0.752422505861,101.211625051,42.2661918,-71.0450922,42.263242,-71.04406449999999
276,279,278.0,8.0,44367.9629,129N04107,I-93,Southbound,MILTON,Squantum St/Exit 10,Squantum St/Exit 10,0.153869506198,4.0,55,61.563790256000004,22.688073394499998,0.0790764751766,1.08830206395,1.1754385964899998,1.11934164102,2.70024772915,41.3546548448,24.646740467399997,0.555342096848,1.62013200815,3.7222222222199997,0.751902815361,102.976567448,42.263242,-71.04406449999999,42.263242,-71.04406449999999
277,280,279.0,8.0,44608.4193,129-04106,I-93,Southbound,MILTON,Squantum St/Exit 10,Bryant Ave/Exit 9,0.549038155315,4.0,55,59.688601886,20.375,0.0821401217883,1.08898513194,1.1818181818200002,1.0852473070200002,2.9520295202999995,37.5473330619,24.1436128527,0.6749060788339999,1.7311482520700001,3.82352941176,0.682678782943,124.690553746,42.263242,-71.04406449999999,42.2562574,-71.0406462
278,281,280.0,8.0,45486.3813,129N04106,I-93,Southbound,"MILTON, QUINCY",Bryant Ave/Exit 9,Bryant Ave/Exit 9,0.22436862834899998,4.0,55,58.2516664957,21.3,0.0925134504201,1.0986810137799998,1.20754716981,1.0591212090100002,2.7074146241400006,32.8655055138,22.551685572800004,0.8881223070990001,1.94733046091,4.26666666667,0.597554645705,154.813975059,42.2535292,-71.03907269999999,42.2535292,-71.03907269999999
279,282,281.0,8.0,45854.3956,129-04105,I-93,Southbound,QUINCY,Bryant Ave/Exit 9,Furnace Brook Pkwy/Exit 8,0.5669892825230001,4.0,55,57.384385313500005,26.1742424242,0.0778386640499,1.08043328618,1.19230769231,1.0433524602500002,3.2673267326700004,31.667583256999997,23.4194016846,0.9269400651340001,1.9578380673,4.13333333333,0.575774241035,168.31041857600002,42.2511909,-71.0385305,42.256639,-71.0166751
280,283,282.0,8.0,46725.8882,129N04105,I-93,Southbound,QUINCY,Furnace Brook Pkwy/Exit 8,Furnace Brook Pkwy/Exit 8,0.7120043148720001,4.0,55,57.1477053997,26.311827957,0.06630436346219999,1.06740943619,1.22,1.03904918908,4.5223381622900005,22.205668096999997,17.3734600493,1.7184062682599996,2.74704637273,6.1,0.40373941994499996,204.123340984,42.256639,-71.0166751,42.256639,-71.0166751
281,284,283.0,8.0,47887.314000000006,129-04104,I-93,Southbound,QUINCY,Furnace Brook Pkwy/Exit 8,MA-3/Exit 7,0.504499006171,4.0,55,54.268325418100005,26.8846153846,0.10561731060799999,1.10561731061,1.25,0.986696825784,1.9326863514400003,27.5014976038,24.7755242351,1.18169937013,2.18169937013,3.5294117647099994,0.5000272291610001,209.11341853,42.256639,-71.0166751,42.2566,-70.99925
282,285,284.0,8.0,48693.3867,129N04104,I-93,Southbound,"BRAINTREE, QUINCY",MA-3/Exit 7,MA-3/Exit 7,0.55950786067,2.0,55,55.2215060364,23.8828125,0.0865332061104,1.08653320611,1.2,1.00402738248,3.1430325352999997,39.2987202164,23.473931034499998,0.526767275616,1.5267672756200001,3.5294117647099994,0.714522185753,90.5212777026,42.2095717,-70.9964115,42.2407281,-71.02514169999999
283,286,285.0,8.0,49563.514,129-04103,I-93,Southbound,BRAINTREE,MA-3/Exit 7,MA-37/Granite St/Exit 6,0.286739815091,4.0,55,57.15340160189999,24.9296187683,0.0974253289298,1.10229659538,1.4318181818200002,1.0391527564,8.29767819122,42.0939381358,23.618510158000003,0.473002431955,1.49665255355,3.7058823529400002,0.765344329741,99.3232302263,42.2095717,-70.9964115,42.22697609999999,-71.03181649999999
284,287,286.0,8.0,50043.1565,129N04103,I-93,Southbound,BRAINTREE,MA-37/Granite St/Exit 6,MA-37/Granite St/Exit 6,0.22006666285100002,4.0,55,60.4563036508,24.669245648,0.0693754164925,1.0751567012,1.91176470588,1.09920552092,12.8327645051,40.6113275082,21.083153813,0.554343385037,1.6005386671200001,4.6428571428600005,0.738387772876,117.283924624,42.22697609999999,-71.03181649999999,42.22697609999999,-71.03181649999999
285,288,287.0,8.0,50390.7943,129-04102,I-93,Southbound,"BRAINTREE, QUINCY, RANDOLPH",MA-37/Granite St/Exit 6,MA-28/Randolph Ave/Exit 5,1.72099798426,4.0,55,58.3655474743,26.3413729128,0.11891281222000001,1.1308040934399999,2.44444444444,1.0611917722600002,25.776626481999998,46.539319131999996,25.529233871,0.38014153175800003,1.41815568493,3.14285714286,0.846169438764,71.0969540115,42.22697609999999,-71.03181649999999,42.186744,-71.0287523
286,289,288.0,8.0,53152.6341,129N04102,I-93,Southbound,"QUINCY, RANDOLPH",MA-28/Randolph Ave/Exit 5,MA-28/Randolph Ave/Exit 5,0.457571986894,4.0,55,53.081479254399994,26.746125066799998,0.207260830181,1.22453256603,2.70833333333,0.9651178046250001,45.003006614600004,47.942353883100004,26.2635109952,0.328426082935,1.35579492318,2.95454545455,0.871679161511,64.4435548439,42.2082804,-71.06682889999999,42.2082804,-71.06682889999999
287,290,289.0,8.0,53869.6271,129-04101,I-93,Southbound,QUINCY,MA-28/Randolph Ave/Exit 5,MA-24/Exit 4,0.20971304102899999,4.0,55,51.3181447503,28.0307062436,0.24610018361699998,1.26660853225,2.5,0.933057177277,47.8042813456,48.371206702799995,28.8922294172,0.317330420256,1.34377462194,2.5,0.879476485505,53.0172678042,42.267822,-71.0679072,42.1984786,-71.0788285
288,291,290.0,8.0,54193.2407,129N04101,I-93,Southbound,"QUINCY, RANDOLPH",MA-24/Exit 4,MA-24/Exit 4,0.651068279743,3.0,55,38.9763403737,19.5568010347,0.643873035542,1.7189915563599998,5.15384615385,0.708660734067,113.054427295,57.8963867684,21.4081632653,0.140811714101,1.15723974741,1.36734693878,1.0526615776100001,5.984732824430001,42.1588636,-71.06946409999999,42.1588636,-71.06946409999999
289,292,291.0,8.0,55256.2706,129-04100,I-93,Southbound,"MILTON, RANDOLPH",MA-24/Exit 4,Ponkapoag Ter/Exit 3,0.374922441564,3.0,55,35.7431524029,23.7801693719,0.741143207617,1.79055275479,3.55555555556,0.649875498235,136.482391893,55.5069558101,22.754569190599998,0.143445606263,1.15300864668,1.52380952381,1.00921737837,9.40261865794,42.1645473,-71.0297274,42.2007668,-71.0958538
290,293,292.0,8.0,55853.2109,129N04100,I-93,Southbound,MILTON,Ponkapoag Ter/Exit 3,Ponkapoag Ter/Exit 3,0.513072196081,3.0,55,48.14664293479999,27.1428571429,0.308692804786,1.32927232511,2.66666666667,0.875393507906,50.8335805399,58.140452815100005,24.106463878299998,0.0944837066087,1.10078262038,1.39130434783,1.05709914209,6.323382087760001,42.2043378,-71.09764109999999,42.2043378,-71.09764109999999
291,294,293.0,8.0,56673.2215,129-04099,I-93,Southbound,"CANTON, MILTON",Ponkapoag Ter/Exit 3,MA-138/Washington St/Exit 2,0.589211199481,3.0,55,47.473075783,25.176148046599998,0.326374291066,1.34813257714,3.04761904762,0.8631468324189999,69.1947436024,57.51810023189999,25.2967625899,0.105649891218,1.1126932173000001,1.9393939393900002,1.04578364058,13.4556821619,42.1916421,-71.1205244,42.254008,-71.16607239999999
292,295,294.0,8.0,57607.6072,129N04099,I-93,Southbound,CANTON,MA-138/Washington St/Exit 2,MA-138/Washington St/Exit 2,0.522591515746,3.0,55,45.6197613648,26.696289367,0.37771950586900005,1.4029008062600001,3.04761904762,0.8294502066320001,75.8978404497,53.723567393100005,26.7777777778,0.179328291782,1.19128351123,2.13333333333,0.976792134419,18.740920096900002,42.1419752,-71.14888719999999,42.1419752,-71.14888719999999
293,296,295.0,8.0,58432.6627,129-04098,I-93,Southbound,CANTON,MA-138/Washington St/Exit 2,I-95/Exit 1,0.559673131382,3.0,55,47.5221404026,26.7772407733,0.310188441416,1.3256978634899999,2.73913043478,0.8640389164100001,53.6318114875,54.1149173471,26.8661800487,0.156370625582,1.16418915686,1.7027027027000001,0.9839075881299999,9.822744473210001,42.1419752,-71.14888719999999,42.1720481,-71.16986829999999
294,297,296.0,8.0,59337.0632,129N04098,I-93,Southbound,CANTON,I-95/Exit 1,I-95/Exit 1,0.5597048194049999,3.0,55,44.4449156821,23.2942276857,0.426908763231,1.4624844934999999,4.0625,0.808089376038,90.68767040290001,63.658516020200004,24.4285714286,0.0194521170428,1.0210731268000002,1.10169491525,1.157427564,0.177065767285,42.1720481,-71.16986829999999,42.1720481,-71.16986829999999
295,298,297.0,9.0,0.0,129P04345,I-95,Northbound,"FOXBOROUGH, MANSFIELD",I-495/Exit 6,I-495/Exit 6,0.619988764939,3.0,65,63.0327242696,17.317535545,0.0427956021653,1.0470751623799999,1.22222222222,0.969734219533,5.22762465159,65.0676592949,0.0,0.0130261710399,1.01432878814,1.1,1.00104091223,0.0,42.0302906,-71.2656741,42.0302906,-71.2656741
296,299,298.0,9.0,990.9321,129+04346,I-95,Northbound,FOXBOROUGH,I-495/Exit 6,MA-140/Commercial St/Exit 7,0.756900968616,3.0,65,62.9991407089,19.2142857143,0.0568715545375,1.0635065692299999,1.21818181818,0.969217549368,7.21804511278,66.2102599494,0.0,0.0106815755837,1.0119277594,1.09836065574,1.01861938384,0.0,42.0302906,-71.2656741,42.0389486,-71.237948
297,300,299.0,9.0,2195.1272,129P04346,I-95,Northbound,FOXBOROUGH,MA-140/Commercial St/Exit 7,MA-140/Commercial St/Exit 7,0.532384105131,3.0,65,66.4198338525,16.3333333333,0.0337794090527,1.03884632041,1.21052631579,1.0218435977299998,5.682242990650001,69.08731196859999,0.0,0.0,1.0,1.06153846154,1.06288172259,0.0,42.0389486,-71.237948,42.0389486,-71.237948
298,301,300.0,9.0,3040.8325,129+04347,I-95,Northbound,FOXBOROUGH,MA-140/Commercial St/Exit 7,Main St/Mechanic St/Exit 8,3.1739342502700003,3.0,65,65.7872745491,16.0197628458,0.0424652689183,1.04883505926,1.4680851063799998,1.0121119161399998,6.0841683366699995,69.8042708333,0.0,0.0,1.0,1.04545454545,1.07391185897,0.0,42.0389486,-71.237948,42.074136,-71.258119
299,302,301.0,9.0,8141.1133,129P04347,I-95,Northbound,"FOXBOROUGH, SHARON",Main St/Mechanic St/Exit 8,Main St/Mechanic St/Exit 8,0.271877447501,3.0,65,64.04597455359999,22.796019900500003,0.07968417091289999,1.09296486607,2.1875,0.98532268544,15.473110232,70.3982386425,0.0,0.0,1.0,1.06060606061,1.08304982527,0.0,42.0915949,-71.2255804,42.0915949,-71.2255804
300,303,302.0,9.0,8567.7124,129+04348,I-95,Northbound,SHARON,Main St/Mechanic St/Exit 8,US-1/Exit 9,2.10876928687,3.0,65,61.627878664899995,23.8276797829,0.10402013553400001,1.11962315586,2.3,0.948121210229,17.9446078929,69.4983125923,0.0,0.0,1.0,1.04545454545,1.06920480911,0.0,42.1362522,-71.16258160000001,42.12985090000001,-71.2225289
301,304,303.0,9.0,11942.2776,129P04348,I-95,Northbound,SHARON,US-1/Exit 9,US-1/Exit 9,0.961316246433,3.0,65,64.0767720603,16.1863354037,0.0540238154975,1.0612269909,1.9428571428599999,0.9857964932359999,11.9776813391,68.6894022334,0.0,0.0,1.0,1.0625,1.05676003436,0.0,42.12985090000001,-71.2225289,42.12985090000001,-71.2225289
302,305,304.0,9.0,13490.4694,129+04349,I-95,Northbound,"SHARON, WALPOLE",US-1/Exit 9,Coney St/Exit 10,1.3641947387399997,3.0,65,65.0941378267,21.7967914439,0.0645991307421,1.07536565253,2.69230769231,1.00144827426,18.113207547200002,70.5577377892,0.0,0.0,1.0,1.06060606061,1.0855036583,0.0,42.229392,-71.18230199999999,42.1469609,-71.2002658
303,306,305.0,9.0,15676.2743,129P04349,I-95,Northbound,WALPOLE,Coney St/Exit 10,Coney St/Exit 10,0.32557453387400004,3.0,65,64.6918147995,21.417331813,0.0824039447546,1.09751133463,3.22727272727,0.995258689223,21.752790409299998,71.71661271800001,0.0,0.0,1.0,1.04411764706,1.1033325033499999,0.0,42.1521559,-71.203417,42.1521559,-71.203417
304,307,306.0,9.0,16191.0192,129+04350,I-95,Northbound,"CANTON, NORWOOD, SHARON, WALPOLE",Coney St/Exit 10,Neponset St/Exit 11,1.6186046381099999,3.0,65,61.3906329891,24.151162790700003,0.10778258110300001,1.12394996827,3.0,0.9444712767550001,27.438388383299998,70.4714003945,0.0,0.0,1.0,1.04545454545,1.0841753906799998,0.0,42.1469609,-71.2002658,42.170202,-71.169906
305,308,307.0,9.0,18784.8229,129P04350,I-95,Northbound,NORWOOD,Neponset St/Exit 11,Neponset St/Exit 11,0.581011338838,3.0,65,55.926536110200004,21.1413934426,0.177313588796,1.1980001741600002,4.1875,0.8604082478499999,48.5421199876,68.7714033539,0.0,0.0,1.0,1.046875,1.05802159006,0.0,42.18766,-71.18211,42.18766,-71.18211
306,309,308.0,9.0,19711.5496,129+04351,I-95,Northbound,"CANTON, NORWOOD",Neponset St/Exit 11,I-93/Exit 12,2.2915216986400004,3.0,65,44.951559188599994,20.724663909,0.425679254236,1.4682471796599998,5.07692307692,0.691562449056,93.6845292159,67.2713002169,24.2461538462,0.0,1.0,1.06451612903,1.0349430802600001,1.6110709490900001,42.170202,-71.169906,42.2200778,-71.1693615
307,310,309.0,9.0,23393.2169,129+04352,I-95,Northbound,"CANTON, DEDHAM",I-93/Exit 12,University Ave/Exit 13,0.39587778884499997,4.0,55,39.796098049,22.7029989659,0.555304547994,1.58306977539,3.9375,0.723565419073,116.098049025,62.6717325228,0.0,0.00498846417659,1.0052378873899999,1.08620689655,1.13948604587,0.0,42.1758342,-71.1411605,42.2111887,-71.1486214
308,311,310.0,9.0,23999.2395,129P04352,I-95,Northbound,DEDHAM,University Ave/Exit 13,University Ave/Exit 13,0.20526259269900002,3.0,55,41.8910901148,24.1534191829,0.494785477307,1.5277711757899999,3.76470588235,0.7616561839049999,109.820176775,64.3939425918,33.0,0.0,1.0,1.0666666666700002,1.17079895621,0.101308569016,42.2111887,-71.1486214,42.2111887,-71.1486214
309,312,311.0,9.0,24334.8296,129+04353,I-95,Northbound,"DEDHAM, WESTWOOD",University Ave/Exit 13,Canton St/East St/Exit 14,0.8181356082860001,3.0,55,40.2803220936,24.030591153400003,0.552061078001,1.5888651498700002,3.76470588235,0.7323694926109999,116.87166582799999,62.759095173599995,16.4545454545,0.018536727968500002,1.01977250983,1.1034482758600002,1.1410744577,0.275200667153,42.1989866,-71.16429149999999,42.2090943,-71.1660156
310,313,312.0,9.0,25630.9278,129P04353,I-95,Northbound,WESTWOOD,Canton St/East St/Exit 14,Canton St/East St/Exit 14,0.54709779293,3.0,55,37.9538211712,21.590917691599998,0.62848753855,1.6599119154799997,4.5,0.6900694758399999,128.732365777,63.157768758500005,22.935483871,0.0,1.0,1.06779661017,1.1483230683399999,0.774274118014,42.2090943,-71.1660156,42.2090943,-71.1660156
311,314,313.0,9.0,26516.3629,129+04354,I-95,Northbound,WESTWOOD,Canton St/East St/Exit 14,MA-1A/Exit 15,0.185112261512,3.0,55,36.5674503077,22.2146142958,0.6884225352850001,1.72284366205,4.2,0.664862732868,136.86610836399998,61.9760237641,21.8867924528,0.0157353667366,1.0165221350700002,1.08620689655,1.12683679571,1.3494589433500002,42.2090943,-71.1660156,42.2066898,-71.1957556
312,315,314.0,9.0,26806.8419,129P04354,I-95,Northbound,"DEDHAM, WESTWOOD",MA-1A/Exit 15,MA-1A/Exit 15,0.460913785776,3.0,55,34.823304102399995,21.6978228843,0.7854841207359999,1.83784972878,4.26666666667,0.63315098368,147.783489568,61.9861649722,18.8028169014,0.0304579310461,1.03248845978,1.12280701754,1.12702118131,1.78597631276,42.2066898,-71.1957556,42.2066898,-71.1957556
313,316,315.0,9.0,27542.9062,129+04355,I-95,Northbound,DEDHAM,MA-1A/Exit 15,MA-109/High St/Exit 16,1.0463756283399999,3.0,55,37.4470182356,26.3742411813,0.6345218181360001,1.65567254541,3.1,0.6808548770110001,144.189255791,61.997343414700005,20.1290322581,4.14677279e-05,1.00004284999,1.0877192982500001,1.1272244257200001,1.5203841831,42.2335595,-71.18210979999999,42.2477349,-71.1568661
314,317,316.0,9.0,29220.6016,129P04355,I-95,Northbound,DEDHAM,MA-109/High St/Exit 16,MA-109/High St/Exit 16,0.572693044582,3.0,55,41.724445324899996,28.771923974699998,0.470263999234,1.48593946588,2.6956521739099997,0.758626278634,71.2916006339,61.468899036,30.3888888889,0.00836144266251,1.0086401574200001,1.0877192982500001,1.11761634611,0.438356164384,42.2477349,-71.1568661,42.2477349,-71.1568661
